sentence_id,token_id,token,token_label,slot_label
50,17,cm2,I-VALUE,I-current_density
50,18,in,O,O
50,19,the,O,O
50,20,reactant,O,O
50,21,gas,O,O
50,22,containing,O,O
50,23,2,B-MATERIAL,B-fuel_used
50,24,%,I-MATERIAL,I-fuel_used
50,25,O2,I-MATERIAL,I-fuel_used
50,26,",",O,O
50,27,while,O,O
50,28,such,O,O
50,29,cell,B-DEVICE,B-device
50,30,decomposed,B-EXPERIMENT,B-experiment_evoking_word
50,31,80.5,O,O
50,32,%,O,O
50,33,NOx,B-MATERIAL,B-fuel_used
50,34,at,O,O
50,35,the,O,O
50,36,current,O,O
50,37,density,O,O
50,38,of,O,O
50,39,325,B-VALUE,B-current_density
50,40,mA,I-VALUE,I-current_density
50,41,/,I-VALUE,I-current_density
50,42,cm2,I-VALUE,I-current_density
50,43,under,O,O
50,44,4,B-MATERIAL,B-fuel_used
50,45,%,I-MATERIAL,I-fuel_used
50,46,O2,I-MATERIAL,I-fuel_used
50,47,condition,O,O
50,48,.,O,O
51,0,The,O,O
51,1,cell,B-DEVICE,B-device
51,2,stacks,O,O
51,3,composed,B-EXPERIMENT,B-experiment_evoking_word
51,4,of,O,O
51,5,Ce0.9Gd0.1O1.95,B-MATERIAL,B-electrolyte_material
51,6,porous,O,O
51,7,electrolyte,O,O
51,8,and,O,O
51,9,La1−xSrxMnO3,B-MATERIAL,B-cathode_material
51,10,(,I-MATERIAL,I-cathode_material
51,11,x,I-MATERIAL,I-cathode_material
51,12,=,I-MATERIAL,I-cathode_material
51,13,0.15,I-MATERIAL,I-cathode_material
51,14,",",I-MATERIAL,I-cathode_material
51,15,and,I-MATERIAL,I-cathode_material
51,16,0.5,I-MATERIAL,I-cathode_material
51,17,),I-MATERIAL,I-cathode_material
51,18,composite,O,O
51,19,electrode,O,O
51,20,were,O,O
51,21,investigated,B-EXPERIMENT,B-experiment_evoking_word
51,22,by,O,O
51,23,Werchmeister,O,O
51,24,et,O,O
51,25,al.,O,O
51,26,[80],O,O
51,27,.,O,O
52,0,It,O,O
52,1,is,O,O
52,2,possible,O,O
52,3,to,O,O
52,4,reduce,O,O
52,5,up,O,O
52,6,to,O,O
52,7,35,O,O
52,8,%,O,O
52,9,of,O,O
52,10,NO,O,O
52,11,present,O,O
52,12,when,O,O
52,13,the,O,O
52,14,cell,B-DEVICE,B-device
52,15,stacks,O,O
52,16,are,O,O
52,17,polarized,B-EXPERIMENT,B-experiment_evoking_word
52,18,with,O,O
52,19,1.5,B-VALUE,B-voltage
52,20,V,I-VALUE,I-voltage
52,21,for,O,O
52,22,each,O,O
52,23,cell,O,O
52,24,.,O,O
53,0,Operation,O,O
53,1,of,O,O
53,2,Thin,O,O
53,3,-,O,O
53,4,Film,O,O
53,5,Electrolyte,O,O
53,6,Metal,O,O
53,7,-,O,O
53,8,Supported,O,O
53,9,Solid,O,O
53,10,Oxide,O,O
53,11,Fuel,O,O
53,12,Cells,O,O
53,13,in,O,O
53,14,Lightweight,O,O
53,15,and,O,O
53,16,Stationary,O,O
53,17,Stacks,O,O
53,18,:,O,O
53,19,Material,O,O
53,20,and,O,O
53,21,Microstructural,O,O
53,22,Aspects,O,O
53,23,Operation,O,O
53,24,of,O,O
53,25,Thin,O,O
53,26,-,O,O
53,27,Film,O,O
53,28,Electrolyte,O,O
53,29,Metal,O,O
53,30,-,O,O
53,31,Supported,O,O
53,32,Solid,O,O
53,33,Oxide,O,O
53,34,Fuel,O,O
53,35,Cells,O,O
53,36,in,O,O
53,37,Lightweight,O,O
53,38,and,O,O
53,39,Stationary,O,O
53,40,Stacks,O,O
53,41,:,O,O
53,42,Material,O,O
53,43,and,O,O
53,44,Microstructural,O,O
53,45,Aspects,O,O
53,46,RoehrensDaniel13*PackbierUte2FangQingping2BlumLudger2SeboldDoris1BramMartin13MenzlerNorbert1,O,O
53,47,IveyDouglas,O,O
53,48,Academic,O,O
53,49,Editor,O,O
53,50,1Forschungszentrum,O,O
53,51,Jülich,O,O
53,52,GmbH,O,O
53,53,",",O,O
53,54,Institute,O,O
53,55,of,O,O
53,56,Energy,O,O
53,57,and,O,O
53,58,Climate,O,O
53,59,Research,O,O
53,60,",",O,O
53,61,IEK-1,O,O
53,62,:,O,O
53,63,Materials,O,O
53,64,Synthesis,O,O
53,65,and,O,O
53,66,Processing,O,O
53,67,",",O,O
53,68,Jülich,O,O
53,69,52425,O,O
53,70,",",O,O
53,71,Germany,O,O
53,72,;,O,O
53,73,d.sebold,O,O
53,74,@,O,O
53,75,fz,O,O
53,76,-,O,O
53,77,juelich.de,O,O
53,78,(,O,O
53,79,D.S.,O,O
53,80,),O,O
53,81,;,O,O
53,82,m.bram,O,O
53,83,@,O,O
53,84,fz,O,O
53,85,-,O,O
53,86,juelich.de,O,O
53,87,(,O,O
53,88,M.B.,O,O
53,89,),O,O
53,90,;,O,O
53,91,n.h.menzler,O,O
53,92,@,O,O
53,93,fz,O,O
53,94,-,O,O
53,95,juelich.de,O,O
53,96,(,O,O
53,97,N.M.,O,O
53,98,),O,O
53,99,2Forschungszentrum,O,O
53,100,Jülich,O,O
53,101,GmbH,O,O
53,102,",",O,O
53,103,Institute,O,O
53,104,of,O,O
53,105,Energy,O,O
53,106,and,O,O
53,107,Climate,O,O
53,108,Research,O,O
53,109,",",O,O
53,110,IEK-3,O,O
53,111,:,O,O
53,112,Electrochemical,O,O
53,113,Process,O,O
53,114,Engineering,O,O
53,115,",",O,O
53,116,Jülich,O,O
53,117,52425,O,O
53,118,",",O,O
53,119,Germany,O,O
53,120,;,O,O
53,121,u.packbier,O,O
53,122,@,O,O
53,123,fz,O,O
53,124,-,O,O
53,125,juelich.de,O,O
53,126,(,O,O
53,127,U.P.,O,O
53,128,),O,O
53,129,;,O,O
53,130,q.fang,O,O
53,131,@,O,O
53,132,fz,O,O
53,133,-,O,O
53,134,juelich.de,O,O
53,135,(,O,O
53,136,Q.F.,O,O
53,137,),O,O
53,138,;,O,O
53,139,l.blum,O,O
53,140,@,O,O
53,141,fz,O,O
53,142,-,O,O
53,143,juelich.de,O,O
53,144,(,O,O
53,145,L.B.,O,O
53,146,),O,O
53,147,3Christian,O,O
53,148,Doppler,O,O
53,149,Laboratory,O,O
53,150,for,O,O
53,151,Interfaces,O,O
53,152,in,O,O
53,153,Metal,O,O
53,154,-,O,O
53,155,Supported,O,O
53,156,Electrochemical,O,O
53,157,Energy,O,O
53,158,Converters,O,O
53,159,",",O,O
53,160,Jülich,O,O
53,161,52425,O,O
53,162,",",O,O
53,163,Germany,O,O
53,164,*Correspondence,O,O
53,165,:,O,O
53,166,d.roehrens,O,O
53,167,@,O,O
53,168,fz,O,O
53,169,-,O,O
53,170,juelich.de,O,O
53,171,;,O,O
53,172,Tel.,O,O
53,173,:,O,O
53,174,+49-2461-61-96650,O,O
53,175,762,O,O
53,176,In,O,O
53,177,this,O,O
53,178,study,O,O
53,179,we,O,O
53,180,report,B-EXPERIMENT,B-experiment_evoking_word
53,181,on,O,O
53,182,the,O,O
53,183,development,O,O
53,184,and,O,O
53,185,operational,O,O
53,186,data,O,O
53,187,of,O,O
53,188,a,O,O
53,189,metal,B-MATERIAL,B-support_material
53,190,-,I-MATERIAL,I-support_material
53,191,supported,I-MATERIAL,I-support_material
53,192,solid,B-DEVICE,B-device
53,193,oxide,I-DEVICE,I-device
53,194,fuel,I-DEVICE,I-device
53,195,cell,I-DEVICE,I-device
53,196,with,O,O
53,197,a,O,O
53,198,thin,O,O
53,199,film,O,O
53,200,electrolyte,O,O
53,201,under,O,O
53,202,varying,O,O
53,203,conditions,O,O
53,204,.,O,O
54,0,The,O,O
54,1,metal,O,O
54,2,-,O,O
54,3,ceramic,O,O
54,4,structure,O,O
54,5,was,O,O
54,6,developed,B-EXPERIMENT,B-experiment_evoking_word
54,7,for,O,O
54,8,a,O,O
54,9,mobile,O,O
54,10,auxiliary,O,O
54,11,power,O,O
54,12,unit,O,O
54,13,and,O,O
54,14,offers,B-EXPERIMENT,B-experiment_evoking_word
54,15,power,O,O
54,16,densities,O,O
54,17,of,O,O
54,18,1,B-VALUE,B-power_density
54,19,W,I-VALUE,I-power_density
54,20,/,I-VALUE,I-power_density
54,21,cm2,I-VALUE,I-power_density
54,22,at,O,O
54,23,800,B-VALUE,B-working_temperature
54,24,°,I-VALUE,I-working_temperature
54,25,C,I-VALUE,I-working_temperature
54,26,",",O,O
54,27,as,O,O
54,28,well,O,O
54,29,as,O,O
54,30,robustness,O,O
54,31,under,O,O
54,32,mechanical,O,O
54,33,",",O,O
54,34,thermal,O,O
54,35,and,O,O
54,36,chemical,O,O
54,37,stresses,O,O
54,38,.,O,O
55,0,Although,O,O
55,1,10,O,O
55,2,h,O,O
55,3,at,O,O
55,4,850,O,O
55,5,°,O,O
55,6,C,O,O
55,7,is,O,O
55,8,not,O,O
55,9,sufficient,O,O
55,10,to,O,O
55,11,ensure,O,O
55,12,a,O,O
55,13,sintering,O,O
55,14,of,O,O
55,15,the,O,O
55,16,A-site,O,O
55,17,-,O,O
55,18,deficient,O,O
55,19,LSCF,B-MATERIAL,B-cathode_material
55,20,cathode,O,O
55,21,",",O,O
55,22,the,O,O
55,23,power,O,O
55,24,densities,O,O
55,25,obtained,B-EXPERIMENT,B-experiment_evoking_word
55,26,from,O,O
55,27,single,B-DEVICE,B-device
55,28,-,I-DEVICE,I-device
55,29,cell,I-DEVICE,I-device
55,30,tests,O,O
55,31,with,O,O
55,32,hydrogen,O,O
55,33,are,O,O
55,34,in,O,O
55,35,a,O,O
55,36,range,O,O
55,37,that,O,O
55,38,is,B-EXPERIMENT,B-experiment_evoking_word
55,39,comparable,O,O
55,40,to,O,O
55,41,full,O,O
55,42,ceramic,O,O
55,43,SOFCs,B-DEVICE,B-device
55,44,(,O,O
55,45,1.5,B-VALUE,B-current_density
55,46,A,I-VALUE,I-current_density
55,47,/,I-VALUE,I-current_density
55,48,cm2,I-VALUE,I-current_density
55,49,at,O,O
55,50,0.8,B-VALUE,B-voltage
55,51,V,I-VALUE,I-voltage
55,52,and,O,O
55,53,850,B-VALUE,B-working_temperature
55,54,°,I-VALUE,I-working_temperature
55,55,C,I-VALUE,I-working_temperature
55,56,),O,O
55,57,.,O,O
56,0,When,O,O
56,1,the,O,O
56,2,fuel,O,O
56,3,gas,O,O
56,4,is,O,O
56,5,switched,O,O
56,6,to,O,O
56,7,a,O,O
56,8,system,O,O
56,9,-,O,O
56,10,relevant,O,O
56,11,simulated,O,O
56,12,diesel,O,O
56,13,reformate,O,O
56,14,(,O,O
56,15,50,O,O
56,16,%,O,O
56,17,N2,O,O
56,18,",",O,O
56,19,15,B-MATERIAL,B-fuel_used
56,20,%,I-MATERIAL,I-fuel_used
56,21,H2,I-MATERIAL,I-fuel_used
56,22,14,I-MATERIAL,I-fuel_used
56,23,%,I-MATERIAL,I-fuel_used
56,24,CO,I-MATERIAL,I-fuel_used
56,25,",",O,O
56,26,11,O,O
56,27,%,O,O
56,28,H2O,O,O
56,29,",",O,O
56,30,10,B-MATERIAL,B-fuel_used
56,31,%,I-MATERIAL,I-fuel_used
56,32,CO2,I-MATERIAL,I-fuel_used
56,33,),O,O
56,34,and,O,O
56,35,a,O,O
56,36,temperature,O,O
56,37,of,O,O
56,38,750,B-VALUE,B-working_temperature
56,39,°,I-VALUE,I-working_temperature
56,40,C,I-VALUE,I-working_temperature
56,41,cell,O,O
56,42,performances,O,O
56,43,in,O,O
56,44,the,O,O
56,45,range,O,O
56,46,of,O,O
56,47,200,B-VALUE,B-power_density
56,48,to,I-VALUE,I-power_density
56,49,630,I-VALUE,I-power_density
56,50,mW,I-VALUE,I-power_density
56,51,/,I-VALUE,I-power_density
56,52,cm2,I-VALUE,I-power_density
56,53,at,O,O
56,54,0.7,B-VALUE,B-voltage
56,55,V,I-VALUE,I-voltage
56,56,were,O,O
56,57,recorded,B-EXPERIMENT,B-experiment_evoking_word
56,58,[26],O,O
56,59,",",O,O
56,60,which,O,O
56,61,is,O,O
56,62,sufficient,O,O
56,63,for,O,O
56,64,the,O,O
56,65,application,O,O
56,66,of,O,O
56,67,this,O,O
56,68,type,O,O
56,69,of,O,O
56,70,cell,O,O
56,71,in,O,O
56,72,a,O,O
56,73,mobile,O,O
56,74,APU.,O,O
56,75,2.2,O,O
56,76,.,O,O
57,0,The,O,O
57,1,fuel,O,O
57,2,gas,O,O
57,3,was,O,O
57,4,then,O,O
57,5,set,B-EXPERIMENT,B-experiment_evoking_word
57,6,to,O,O
57,7,humidified,O,O
57,8,hydrogen,B-MATERIAL,B-fuel_used
57,9,and,O,O
57,10,galvanostatic,O,O
57,11,stack,O,O
57,12,operation,O,O
57,13,commencing,O,O
57,14,at,O,O
57,15,750,B-VALUE,B-working_temperature
57,16,°,I-VALUE,I-working_temperature
57,17,C,I-VALUE,I-working_temperature
57,18,",",O,O
57,19,0.3,B-VALUE,B-current_density
57,20,A,I-VALUE,I-current_density
57,21,/,I-VALUE,I-current_density
57,22,cm2,I-VALUE,I-current_density
57,23,",",O,O
57,24,and,O,O
57,25,a,O,O
57,26,fuel,O,O
57,27,utilization,O,O
57,28,of,O,O
57,29,20,O,O
57,30,%,O,O
57,31,.,O,O
58,0,The,O,O
58,1,measured,O,O
58,2,IV,O,O
58,3,-,O,O
58,4,curves,O,O
58,5,show,B-EXPERIMENT,B-experiment_evoking_word
58,6,a,O,O
58,7,significantly,O,O
58,8,reduced,O,O
58,9,performance,O,O
58,10,of,O,O
58,11,the,O,O
58,12,MSC,O,O
58,13,(,O,O
58,14,300,B-VALUE,B-current_density
58,15,mA,I-VALUE,I-current_density
58,16,/,I-VALUE,I-current_density
58,17,cm2,I-VALUE,I-current_density
58,18,at,O,O
58,19,0.8,B-VALUE,B-voltage
58,20,V,I-VALUE,I-voltage
58,21,and,O,O
58,22,800,B-VALUE,B-working_temperature
58,23,°,I-VALUE,I-working_temperature
58,24,C,I-VALUE,I-working_temperature
58,25,),O,O
58,26,as,O,O
58,27,part,O,O
58,28,of,O,O
58,29,the,O,O
58,30,stack,O,O
58,31,compared,O,O
58,32,to,O,O
58,33,the,O,O
58,34,single,O,O
58,35,-,O,O
58,36,cell,O,O
58,37,measurements,O,O
58,38,",",O,O
58,39,both,O,O
58,40,in,O,O
58,41,terms,O,O
58,42,of,O,O
58,43,open,O,O
58,44,circuit,O,O
58,45,voltage,O,O
58,46,(,O,O
58,47,OCV,O,O
58,48,),O,O
58,49,values,O,O
58,50,and,O,O
58,51,the,O,O
58,52,slope,O,O
58,53,of,O,O
58,54,the,O,O
58,55,voltage,O,O
58,56,curve,O,O
58,57,",",O,O
58,58,which,O,O
58,59,translates,O,O
58,60,to,O,O
58,61,a,O,O
58,62,higher,O,O
58,63,area,O,O
58,64,-,O,O
58,65,specific,O,O
58,66,resistance,O,O
58,67,.,O,O
59,0,While,O,O
59,1,the,O,O
59,2,cell,O,O
59,3,voltage,O,O
59,4,for,O,O
59,5,cell,B-DEVICE,B-device
59,6,1,I-DEVICE,I-device
59,7,increases,B-EXPERIMENT,B-experiment_evoking_word
59,8,by,O,O
59,9,5.2,O,O
59,10,mV,O,O
59,11,over,O,O
59,12,237,B-VALUE,B-time_of_operation
59,13,h,I-VALUE,I-time_of_operation
59,14,of,O,O
59,15,operation,O,O
59,16,",",O,O
59,17,which,O,O
59,18,is,O,O
59,19,probably,O,O
59,20,a,O,O
59,21,result,O,O
59,22,of,O,O
59,23,a,O,O
59,24,slight,O,O
59,25,improvement,O,O
59,26,of,O,O
59,27,the,O,O
59,28,activity,O,O
59,29,at,O,O
59,30,the,O,O
59,31,cathode,O,O
59,32,side,O,O
59,33,",",O,O
59,34,cell,B-DEVICE,B-device
59,35,2,I-DEVICE,I-device
59,36,shows,B-EXPERIMENT,B-experiment_evoking_word
59,37,a,O,O
59,38,progressive,O,O
59,39,degradation,O,O
59,40,of,O,O
59,41,18.62,B-VALUE,B-degradation_rate
59,42,mV,I-VALUE,I-degradation_rate
59,43,or,O,O
59,44,2.4,B-VALUE,B-degradation_rate
59,45,%,I-VALUE,I-degradation_rate
59,46,over,O,O
59,47,237,B-VALUE,B-time_of_operation
59,48,h,I-VALUE,I-time_of_operation
59,49,",",O,O
59,50,which,O,O
59,51,equates,B-EXPERIMENT,B-experiment_evoking_word
59,52,to,O,O
59,53,10.2,B-VALUE,B-degradation_rate
59,54,%,I-VALUE,I-degradation_rate
59,55,over,O,O
59,56,1000,B-VALUE,B-time_of_operation
59,57,h,I-VALUE,I-time_of_operation
59,58,.,O,O
60,0,This,O,O
60,1,was,O,O
60,2,",",O,O
60,3,however,O,O
60,4,",",O,O
60,5,not,O,O
60,6,related,O,O
60,7,to,O,O
60,8,intrinsic,O,O
60,9,defects,O,O
60,10,on,O,O
60,11,the,O,O
60,12,cell,O,O
60,13,level,O,O
60,14,",",O,O
60,15,since,O,O
60,16,OCV,O,O
60,17,values,O,O
60,18,for,O,O
60,19,both,O,O
60,20,cells,B-DEVICE,B-device
60,21,were,B-EXPERIMENT,B-experiment_evoking_word
60,22,similar,O,O
60,23,at,O,O
60,24,1.011,B-VALUE,B-open_circuit_voltage
60,25,V,I-VALUE,I-open_circuit_voltage
60,26,(,O,O
60,27,cell,O,O
60,28,1,O,O
60,29,),O,O
60,30,and,O,O
60,31,1.015,B-VALUE,B-open_circuit_voltage
60,32,V,I-VALUE,I-open_circuit_voltage
60,33,(,O,O
60,34,cell,O,O
60,35,2,O,O
60,36,),O,O
60,37,at,O,O
60,38,750,B-VALUE,B-working_temperature
60,39,°,I-VALUE,I-working_temperature
60,40,C,I-VALUE,I-working_temperature
60,41,after,O,O
60,42,the,O,O
60,43,joining,O,O
60,44,process,O,O
60,45,",",O,O
60,46,but,O,O
60,47,rather,O,O
60,48,were,O,O
60,49,a,O,O
60,50,direct,O,O
60,51,result,O,O
60,52,of,O,O
60,53,an,O,O
60,54,external,O,O
60,55,leakage,O,O
60,56,and,O,O
60,57,subsequent,O,O
60,58,reoxidation,O,O
60,59,of,O,O
60,60,cell,O,O
60,61,2,O,O
60,62,that,O,O
60,63,developed,O,O
60,64,during,O,O
60,65,the,O,O
60,66,course,O,O
60,67,of,O,O
60,68,the,O,O
60,69,experiment,O,O
60,70,",",O,O
60,71,which,O,O
60,72,resulted,O,O
60,73,in,O,O
60,74,an,O,O
60,75,area,O,O
60,76,increase,O,O
60,77,in,O,O
60,78,dark,O,O
60,79,gray,O,O
60,80,oxidized,O,O
60,81,domains,O,O
60,82,and,O,O
60,83,some,O,O
60,84,cracks,O,O
60,85,in,O,O
60,86,the,O,O
60,87,cathode,O,O
60,88,layer,O,O
60,89,in,O,O
60,90,the,O,O
60,91,scanning,O,O
60,92,electron,O,O
60,93,microscopy,O,O
60,94,(,O,O
60,95,SEM,O,O
60,96,),O,O
60,97,analysis,O,O
60,98,.,O,O
61,0,For,O,O
61,1,this,O,O
61,2,test,O,O
61,3,",",O,O
61,4,a,O,O
61,5,higher,O,O
61,6,",",O,O
61,7,more,O,O
61,8,system,O,O
61,9,-,O,O
61,10,relevant,O,O
61,11,current,O,O
61,12,density,O,O
61,13,of,O,O
61,14,0.5,B-VALUE,B-current_density
61,15,A,I-VALUE,I-current_density
61,16,/,I-VALUE,I-current_density
61,17,cm2,I-VALUE,I-current_density
61,18,was,O,O
61,19,selected,B-EXPERIMENT,B-experiment_evoking_word
61,20,.,O,O
62,0,Over,O,O
62,1,the,O,O
62,2,course,O,O
62,3,of,O,O
62,4,galvanostatic,O,O
62,5,operation,O,O
62,6,(,O,O
62,7,43,B-VALUE,B-thickness
62,8,h,I-VALUE,I-thickness
62,9,),O,O
62,10,",",O,O
62,11,cell,B-DEVICE,B-device
62,12,1,I-DEVICE,I-device
62,13,lost,B-EXPERIMENT,B-experiment_evoking_word
62,14,31,B-VALUE,B-degradation_rate
62,15,mV,I-VALUE,I-degradation_rate
62,16,or,O,O
62,17,4.15,B-VALUE,B-degradation_rate
62,18,%,I-VALUE,I-degradation_rate
62,19,of,O,O
62,20,the,O,O
62,21,initial,O,O
62,22,value,O,O
62,23,",",O,O
62,24,while,O,O
62,25,cell,B-DEVICE,B-device
62,26,2,I-DEVICE,I-device
62,27,degraded,B-EXPERIMENT,B-experiment_evoking_word
62,28,by,O,O
62,29,61,B-VALUE,B-degradation_rate
62,30,mV,I-VALUE,I-degradation_rate
62,31,(,O,O
62,32,8.31,B-VALUE,B-degradation_rate
62,33,%,I-VALUE,I-degradation_rate
62,34,),O,O
62,35,.,O,O
63,0,Conclusions,O,O
63,1,A,O,O
63,2,metal,B-MATERIAL,B-support_material
63,3,-,I-MATERIAL,I-support_material
63,4,supported,I-MATERIAL,I-support_material
63,5,SOFC,B-DEVICE,B-device
63,6,based,O,O
63,7,on,O,O
63,8,a,O,O
63,9,porous,O,O
63,10,steel,B-MATERIAL,B-support_material
63,11,substrate,O,O
63,12,",",O,O
63,13,a,O,O
63,14,graded,O,O
63,15,three,O,O
63,16,-,O,O
63,17,layer,O,O
63,18,Ni,B-MATERIAL,B-anode_material
63,19,/,I-MATERIAL,I-anode_material
63,20,8YSZ,I-MATERIAL,I-anode_material
63,21,anode,O,O
63,22,",",O,O
63,23,and,O,O
63,24,a,O,O
63,25,thin,O,O
63,26,film,O,O
63,27,8YSZ,B-MATERIAL,B-electrolyte_material
63,28,membrane,O,O
63,29,was,O,O
63,30,operated,B-EXPERIMENT,B-experiment_evoking_word
63,31,in,O,O
63,32,two,O,O
63,33,different,O,O
63,34,stack,O,O
63,35,designs,O,O
63,36,.,O,O
64,0,Single,O,O
64,1,cell,O,O
64,2,IV,O,O
64,3,-,O,O
64,4,characterization,O,O
64,5,of,O,O
64,6,such,O,O
64,7,cells,B-DEVICE,B-device
64,8,with,O,O
64,9,an,O,O
64,10,LSCF,B-MATERIAL,B-cathode_material
64,11,cathode,O,O
64,12,activated,O,O
64,13,in,O,O
64,14,situ,O,O
64,15,displays,B-EXPERIMENT,B-experiment_evoking_word
64,16,power,O,O
64,17,densities,O,O
64,18,of,O,O
64,19,about,O,O
64,20,1,B-VALUE,B-power_density
64,21,W,I-VALUE,I-power_density
64,22,/,I-VALUE,I-power_density
64,23,cm2,I-VALUE,I-power_density
64,24,at,O,O
64,25,800,B-VALUE,B-working_temperature
64,26,°,I-VALUE,I-working_temperature
64,27,C,I-VALUE,I-working_temperature
64,28,and,O,O
64,29,1.5,B-VALUE,B-current_density
64,30,A,I-VALUE,I-current_density
64,31,/,I-VALUE,I-current_density
64,32,cm2,I-VALUE,I-current_density
64,33,.,O,O
65,0,A,O,O
65,1,two,O,O
65,2,-,O,O
65,3,layer,O,O
65,4,lightweight,O,O
65,5,MSC,B-MATERIAL,B-support_material
65,6,stack,O,O
65,7,with,O,O
65,8,an,O,O
65,9,84,O,O
65,10,cm2,O,O
65,11,active,O,O
65,12,cell,B-DEVICE,B-device
65,13,area,O,O
65,14,was,O,O
65,15,operated,B-EXPERIMENT,B-experiment_evoking_word
65,16,at,O,O
65,17,0.3,B-VALUE,B-current_density
65,18,A,I-VALUE,I-current_density
65,19,/,I-VALUE,I-current_density
65,20,cm2,I-VALUE,I-current_density
65,21,for,O,O
65,22,more,O,O
65,23,than,O,O
65,24,237,B-VALUE,B-time_of_operation
65,25,h,I-VALUE,I-time_of_operation
65,26,at,O,O
65,27,750,B-VALUE,B-working_temperature
65,28,°,I-VALUE,I-working_temperature
65,29,C,I-VALUE,I-working_temperature
65,30,.,O,O
66,0,A,O,O
66,1,further,O,O
66,2,two,O,O
66,3,layer,O,O
66,4,MSC,B-MATERIAL,B-support_material
66,5,stack,O,O
66,6,in,O,O
66,7,a,O,O
66,8,stationary,O,O
66,9,design,O,O
66,10,was,O,O
66,11,set,O,O
66,12,up,O,O
66,13,and,O,O
66,14,operated,B-EXPERIMENT,B-experiment_evoking_word
66,15,at,O,O
66,16,0.5,B-VALUE,B-current_density
66,17,A,I-VALUE,I-current_density
66,18,/,I-VALUE,I-current_density
66,19,cm2,I-VALUE,I-current_density
66,20,for,O,O
66,21,43,B-VALUE,B-time_of_operation
66,22,h,I-VALUE,I-time_of_operation
66,23,.,O,O
67,0,The,O,O
67,1,structure,O,O
67,2,",",O,O
67,3,morphology,O,O
67,4,",",O,O
67,5,conductivity,O,O
67,6,and,O,O
67,7,fuel,B-DEVICE,B-device
67,8,cell,I-DEVICE,I-device
67,9,performance,O,O
67,10,of,O,O
67,11,the,O,O
67,12,obtained,O,O
67,13,samples,O,O
67,14,were,O,O
67,15,investigated,B-EXPERIMENT,B-experiment_evoking_word
67,16,.,O,O
68,0,The,O,O
68,1,highest,O,O
68,2,power,O,O
68,3,density,O,O
68,4,and,O,O
68,5,conductivity,O,O
68,6,of,O,O
68,7,BaCe0.9Yb0.1O3,B-MATERIAL,B-electrolyte_material
68,8,−,I-MATERIAL,I-electrolyte_material
68,9,α-NaCl,I-MATERIAL,I-electrolyte_material
68,10,~,I-MATERIAL,I-electrolyte_material
68,11,KCl,I-MATERIAL,I-electrolyte_material
68,12,was,B-EXPERIMENT,B-experiment_evoking_word
68,13,393,B-VALUE,B-power_density
68,14,mW,I-VALUE,I-power_density
68,15,·,I-VALUE,I-power_density
68,16,cm,I-VALUE,I-power_density
68,17,−,I-VALUE,I-power_density
68,18,2,I-VALUE,I-power_density
68,19,and,O,O
68,20,3.0,B-VALUE,B-conductivity
68,21,×,I-VALUE,I-conductivity
68,22,10,I-VALUE,I-conductivity
68,23,−,I-VALUE,I-conductivity
68,24,1,I-VALUE,I-conductivity
68,25,S,I-VALUE,I-conductivity
68,26,·,I-VALUE,I-conductivity
68,27,cm,I-VALUE,I-conductivity
68,28,−,I-VALUE,I-conductivity
68,29,1,I-VALUE,I-conductivity
68,30,at,O,O
68,31,700,B-VALUE,B-working_temperature
68,32,°,I-VALUE,I-working_temperature
68,33,C,I-VALUE,I-working_temperature
68,34,",",O,O
68,35,respectively,O,O
68,36,.,O,O
68,37,defects,O,O
68,38,composite,O,O
68,39,electrolytes,O,O
68,40,hydrogen,O,O
68,41,fuel,O,O
68,42,cell,O,O
68,43,conductivity,O,O
68,44,1,O,O
68,45,.,O,O
69,0,Park,O,O
69,1,et,O,O
69,2,al,O,O
69,3,.,O,O
69,4,reported,B-EXPERIMENT,B-experiment_evoking_word
69,5,that,O,O
69,6,the,O,O
69,7,conductivities,O,O
69,8,of,O,O
69,9,composite,O,O
69,10,BaZr0.85Y0.15O3,B-MATERIAL,B-electrolyte_material
69,11,−,I-MATERIAL,I-electrolyte_material
69,12,δ-Nd0.1Ce0.9O2,I-MATERIAL,I-electrolyte_material
69,13,−,I-MATERIAL,I-electrolyte_material
69,14,δ,I-MATERIAL,I-electrolyte_material
69,15,electrolyte,O,O
69,16,are,O,O
69,17,higher,O,O
69,18,than,O,O
69,19,that,O,O
69,20,of,O,O
69,21,single,O,O
69,22,BaZr0.85Y0.15O3,B-MATERIAL,B-electrolyte_material
69,23,−,I-MATERIAL,I-electrolyte_material
69,24,δ,I-MATERIAL,I-electrolyte_material
69,25,above,B-VALUE,B-working_temperature
69,26,600,I-VALUE,I-working_temperature
69,27,°,I-VALUE,I-working_temperature
69,28,C,I-VALUE,I-working_temperature
69,29,[,O,O
69,30,28,O,O
69,31,],O,O
69,32,.,O,O
70,0,Huang,O,O
70,1,et,O,O
70,2,al,O,O
70,3,.,O,O
70,4,found,B-EXPERIMENT,B-experiment_evoking_word
70,5,the,O,O
70,6,conductivities,O,O
70,7,of,O,O
70,8,BaCe0.7Zr0.1Y0.2O3,B-MATERIAL,B-electrolyte_material
70,9,−,I-MATERIAL,I-electrolyte_material
70,10,δ-Li2CO3,I-MATERIAL,I-electrolyte_material
70,11,-,I-MATERIAL,I-electrolyte_material
70,12,Na2CO3,I-MATERIAL,I-electrolyte_material
